"","X1","X2","X3","X4","X5","X6","X7","X8","X9","type","design"
"1",75.4797856987663,-0.968156435346761,-1.15350033970128,-1.67218932965239,-0.753831580693889,2.19830159365968,0.234933824548599,-0.65169252743922,0.631307856196809,"coef","int"
"2",75.00034932962,-1.04568760896835,-0.471286643223547,-2.6437297315715,-0.668694608206791,2.20649397005681,0.124717316861298,-0.571629526233643,0.625313329422683,"coef","int"
"3",74.6122111870469,-0.952570500480991,0.0802921484898763,-2.63797631705878,-0.567161264893743,2.15177566095179,0.233471495979629,-0.711553968626856,0.623354059519454,"coef","int"
"4",75.3468248484068,-0.948269595340056,-0.847310614198839,-1.84424063865659,-0.636004551147667,2.18991252184379,0.182901327053781,-0.575861464909678,0.641436095378067,"coef","int"
"5",74.85448717756,-0.960285039516999,-1.09147539618375,-2.33030117625438,-0.339502369745882,2.2221798046574,0.230264172137245,-0.337873172261494,0.633779330590542,"coef","int"
"6",0.344378258158294,0.0799085939589449,0.657730182628719,0.292045896087423,0.149786924036584,0.0259653029847321,0.0406315030811611,0.0746150071488346,0.0201204176702221,"se","int"
"7",0.377721360293647,0.0773617982394783,0.683404126948133,0.332028479687558,0.141844799430171,0.02662963024066,0.0441707850711754,0.0789808943995289,0.0207786818090577,"se","int"
"8",0.357629938485728,0.0828108070023688,0.649455753841345,0.323998799595176,0.150194331771886,0.0260594149861528,0.042233867003916,0.077069032299283,0.0208192903493594,"se","int"
"9",0.366638453373328,0.080918325609567,0.686952236623047,0.325855536668425,0.150547971412866,0.0276067511013118,0.0435985182514382,0.0783845273996146,0.0207839538624572,"se","int"
"10",0.388467982791688,0.0874773512397782,0.677341797273626,0.325889748092098,0.150803011691548,0.0266356435156621,0.0439533755316095,0.0754729459035314,0.0208105014114816,"se","int"
"11",0.347651932451771,0.0753332529758475,0.644317736542665,0.297901075642086,0.160911814666917,0.0266101500010001,0.041915762571271,0.0778561901344977,0.0189653624701378,"rob_se","int"
"12",0.368167714711786,0.0776482183704065,0.698891934929581,0.337328570286155,0.142173208454652,0.0274060242436317,0.0436971388734048,0.0758592442469137,0.020193972889929,"rob_se","int"
"13",0.360869417128262,0.0824135942283673,0.639170534834645,0.30684113856916,0.151076352596452,0.0246344626759966,0.0398851899118942,0.0769693059777977,0.0203844625926888,"rob_se","int"
"14",0.370096726605091,0.082677439251864,0.708442187599429,0.316968549737432,0.145042230735377,0.0286241770387038,0.0425169711561661,0.0789921079749263,0.019777791504579,"rob_se","int"
"15",0.381630706171406,0.0890720751579668,0.672293150238959,0.329276154301636,0.148064878581713,0.0255162967889208,0.0480042493788439,0.0739530271352302,0.0212736199043528,"rob_se","int"
"16",74.7372167932644,-0.892645221908107,-0.538722290450446,-1.81424749333446,-0.617737648082669,2.18297864617724,0.181540489577166,-0.513079807296244,0.634836757539144,"coef","slp"
"17",75.0328417124146,-0.999489950310036,0.357366381490211,-2.76467918564738,-0.586277378930855,2.22702228335914,0.210819715109399,-0.480840156405185,0.605338112228881,"coef","slp"
"18",74.608419548699,-0.926659571029055,-0.600858642291739,-1.70201928138306,-0.703890427421445,2.17695177772964,0.273617601397972,-0.656718670702641,0.654863302182995,"coef","slp"
"19",75.2608501175922,-0.981204599181729,0.508700689004081,-2.24703596936073,-0.662438983791748,2.18511872001006,0.217425226992293,-0.473311798787576,0.656148518962499,"coef","slp"
"20",74.9490473588993,-0.956186778140673,-0.841678510518105,-1.7472745635278,-0.470340718044935,2.20809433626568,0.230671350733178,-0.412361252446881,0.643736617426836,"coef","slp"
"21",0.557766864550127,0.0522704326608154,1.01689208626936,0.416910530358793,0.099480631421036,0.0353211284662254,0.0329752623885275,0.0764820707004791,0.0205511615836613,"se","slp"
"22",0.537068237136496,0.0500048364353546,1.04862335978414,0.428202860324022,0.10092426691273,0.0339285988065841,0.0315902488130764,0.0723501968900717,0.0198301362948868,"se","slp"
"23",0.535570530897994,0.0575113105282761,0.973892036332771,0.434009507016117,0.10809778920968,0.0341911685489187,0.03316491116393,0.0769040070657115,0.0206304942770332,"se","slp"
"24",0.530824854236743,0.0525976898598648,1.00001212956504,0.439103201342781,0.104031124055529,0.0345479559818725,0.0328538702434073,0.0747171513507179,0.0202416768360959,"se","slp"
"25",0.530229793967623,0.0520953165058648,1.00895107444744,0.45115788090252,0.100830072208242,0.034434784326428,0.0323338763859334,0.0724521954255257,0.0201178378525001,"se","slp"
"26",0.580083987900066,0.0513728379143129,0.951651179911013,0.383193263099748,0.102689491360182,0.0360737160601752,0.0348970595127094,0.0750301531146695,0.019907676957156,"rob_se","slp"
"27",0.51594045303355,0.0497663975827982,1.0889402623186,0.427528121473705,0.101851966369558,0.0331398369455171,0.0305084314897534,0.0740326974711743,0.018477185333929,"rob_se","slp"
"28",0.516577006423643,0.0562626905649146,1.03259827666497,0.447145300764161,0.11233632797457,0.0345471491875029,0.0324037375680757,0.0777896529914405,0.0208027194738694,"rob_se","slp"
"29",0.501817971978948,0.0531468286725637,1.0329982510091,0.46759798967887,0.101923629006157,0.0397495201245437,0.0316505929728074,0.0714729134720456,0.0193662898833568,"rob_se","slp"
"30",0.531826657403937,0.0508660985916108,0.9985637334049,0.48852910916109,0.106054573269638,0.0310389095440215,0.0353458825562278,0.0716854580272279,0.0210362940879409,"rob_se","slp"
