"","X1","X2","X3","X4","X5","X6","X7","X8","X9","type","design"
"1",75.4024441680803,-0.996042508534364,-0.467687392733891,-1.8912603157962,-0.431939563711179,2.18445387750344,0.275511563423767,-0.56261750625972,0.631916366735251,"coef","int"
"2",75.1830327407899,-1.08361380577348,-0.081517518266009,-1.53330006002608,-0.283206471222331,2.16895048774115,0.211369403989828,-0.56044924193983,0.577888462198184,"coef","int"
"3",74.8613136386636,-0.965261432690869,-1.37713508992182,-1.98618635193653,-0.597621811958468,2.19505406513163,0.244251120162671,-0.541458138902235,0.597721692581136,"coef","int"
"4",74.8488940231399,-1.00966898648078,-0.0591711004098063,-2.26514523094039,-0.710451398552872,2.20338903982671,0.275053755072591,-0.55580571422808,0.613864837732617,"coef","int"
"5",75.1051035387319,-0.917527523232609,-0.914463960698074,-2.0823058029843,-0.445038342717358,2.21692049470153,0.178581501488225,-0.53046825317121,0.624740464670662,"coef","int"
"6",0.358184206095501,0.0855547727236813,0.666043595108972,0.300472909483661,0.158716850675851,0.0264983667809909,0.0421911877273545,0.0746893348720578,0.0207214747260504,"se","int"
"7",0.338857982079452,0.0794111663586735,0.650777698171329,0.303243658169866,0.148098617262613,0.0256782810619969,0.0419996967444012,0.0730426963667982,0.0205830558895404,"se","int"
"8",0.34516411793165,0.0797702882304382,0.678519830980464,0.299049397964361,0.154225338062369,0.0257648637621712,0.0410010461238756,0.072818099584402,0.0200780113245408,"se","int"
"9",0.370850017177923,0.0847077580857523,0.696890184927334,0.325449006667335,0.160739592941584,0.0272887068233028,0.0419575498089036,0.0756646574353987,0.0206423339549208,"se","int"
"10",0.376134591288004,0.0798914563433499,0.745345334343129,0.32965523564882,0.153746873853906,0.0274792550055236,0.0449435474594476,0.0786873871449457,0.0211692007084551,"se","int"
"11",0.360146388631398,0.0865641766000802,0.678317665403204,0.303098115528782,0.154123096558702,0.0275566564015912,0.0423042746711578,0.0780973013275943,0.0207350029819184,"rob_se","int"
"12",0.337612262045373,0.0798029132032901,0.654887103841318,0.29198526317204,0.146613907987856,0.0230066709212019,0.0402153063826754,0.0681849743590988,0.0214340598819583,"rob_se","int"
"13",0.341097464502873,0.0832555659675109,0.702177084198525,0.297172984358301,0.141100818747106,0.0245612722446899,0.0413971670279159,0.0726051786958836,0.0219392008638103,"rob_se","int"
"14",0.363983073758895,0.0860643129859314,0.698390670699871,0.336165659090001,0.155628592886026,0.0264745236463933,0.0418506191978486,0.0784090339822727,0.0212012912919369,"rob_se","int"
"15",0.373010412207117,0.0793621022470671,0.743272769067094,0.316805825081589,0.158390643426956,0.0260784340464359,0.0455889329656448,0.0802076348849346,0.0207304013331956,"rob_se","int"
"16",75.7943909210052,-0.987632724723824,-1.94023127595436,-1.32804372492675,-0.655598931112708,2.17303538773967,0.246298334446549,-0.615714669485535,0.646493700071762,"coef","slp"
"17",75.3630487569515,-1.09799064081081,-0.81964245799036,-1.67801293175138,-0.479657247476412,2.20636522597527,0.217162704617819,-0.572609424813952,0.594316261446432,"coef","slp"
"18",75.0762514425429,-1.04758307765395,-0.709302332214415,-1.25097129974237,-0.434112216829487,2.16556171789043,0.243302915900157,-0.411116407208388,0.631922259391887,"coef","slp"
"19",76.0286786311014,-0.975025974235224,0.320957308262771,-2.51402359529424,-0.62193596976575,2.18665474376539,0.258103376597086,-0.535937420086826,0.589128748548221,"coef","slp"
"20",74.7864978600304,-0.968530299213889,-0.431625873727694,-1.84707521354107,-0.459743367549335,2.21607668170171,0.219969969380048,-0.637181507053887,0.616067895066445,"coef","slp"
"21",0.516482982690556,0.0536281859044564,1.00920759641164,0.4518938641095,0.110659990872622,0.0344246702961438,0.0328229280780193,0.0758429104907941,0.0207214533759349,"se","slp"
"22",0.549421334752299,0.0524828884009743,1.02322396202955,0.454168710632898,0.0982625191964847,0.0341441118799051,0.0325621281249135,0.0742618579792035,0.0205857634151009,"se","slp"
"23",0.531067243548387,0.0529454687531671,1.00992618965819,0.437897338406897,0.10394707407847,0.0354973950503751,0.0325367880914031,0.0730427756892188,0.0208162390780762,"se","slp"
"24",0.537800730806376,0.0546951194404361,1.09706615586845,0.431971859431855,0.114067729884996,0.0356055349481461,0.0334911350828285,0.0766923493138967,0.0213326789539212,"se","slp"
"25",0.539069617966658,0.05202311285696,1.07543860077496,0.464151346302673,0.10445123788844,0.034409357298423,0.0331517135820681,0.0760162126514045,0.0206481213769408,"se","slp"
"26",0.530770491308914,0.0533041132954322,0.950088721654892,0.425589155491098,0.111792075058701,0.031786822645812,0.0351719405164284,0.0752767832825563,0.0201556337240421,"rob_se","slp"
"27",0.553837323260423,0.053288039131055,1.04041867099584,0.422013512544066,0.0954262226924835,0.0299112468852904,0.0312041259933007,0.0745159690490221,0.0204851802613131,"rob_se","slp"
"28",0.51393839451358,0.0533759292372759,1.05753152135249,0.413446453199006,0.101868385264691,0.038565464779966,0.0312185262522359,0.0713309374954954,0.0207704505644702,"rob_se","slp"
"29",0.55017481393812,0.0539754760021137,1.0061953322959,0.435915530675815,0.117272912524538,0.0334193357567331,0.0326651188993521,0.07781706695776,0.0217718936296816,"rob_se","slp"
"30",0.540433311827429,0.0523894485756264,1.08544020471113,0.457897242329982,0.103214786405744,0.0413603574974916,0.032258502932489,0.070059958902169,0.0206122339351092,"rob_se","slp"
